,TEMPORADA_ALTA,DIF_MIN,ATRASO_15,PERIODO_DIA
31097,0,2,0,mañana
31098,0,3,0,mañana
31099,0,7,0,mañana
31100,0,1,0,mañana
31101,0,11,0,mañana
31102,0,6,0,mañana
31103,0,1,0,mañana
31104,1,1,0,mañana
31105,1,13,0,mañana
31106,1,2,0,mañana
31107,1,10,0,mañana
31108,1,0,0,mañana
31109,1,3,0,mañana
31110,1,0,0,mañana
31111,1,2,0,mañana
31112,1,12,0,mañana
31113,1,4,0,mañana
31114,1,1,0,mañana
31115,1,8,0,mañana
31116,1,0,0,mañana
31117,1,0,0,mañana
31118,1,12,0,mañana
31119,1,7,0,mañana
31120,1,10,0,mañana
31121,1,8,0,mañana
31122,1,4,0,mañana
31123,1,6,0,mañana
31124,1,4,0,mañana
31125,0,6,0,mañana
31126,1,5,0,mañana
31127,1,0,0,mañana
31128,1,6,0,mañana
31129,1,4,0,mañana
31130,1,1,0,mañana
31131,1,11,0,tarde
31132,1,6,0,mañana
31133,0,1,0,noche
31134,1,1,0,noche
31135,1,13,0,noche
31136,0,1,0,mañana
31137,0,5,0,mañana
31138,0,16,1,mañana
31139,0,15,0,mañana
31140,0,12,0,mañana
31141,0,15,0,mañana
31142,0,6,0,mañana
31143,1,1,0,mañana
31144,1,8,0,mañana
31145,1,10,0,mañana
31146,1,7,0,mañana
31147,1,25,1,mañana
31148,1,10,0,mañana
31149,1,1,0,mañana
31150,1,3,0,mañana
31151,1,7,0,mañana
31152,1,1,0,mañana
31153,1,35,1,mañana
31154,1,17,1,mañana
31155,1,4,0,mañana
31156,1,4,0,mañana
31157,1,9,0,mañana
31158,1,10,0,mañana
31159,1,4,0,mañana
31160,1,5,0,mañana
31161,1,13,0,noche
31162,1,14,0,tarde
31163,1,2,0,tarde
31164,0,1,0,mañana
31165,1,1,0,mañana
31166,1,10,0,mañana
31167,1,23,1,mañana
31168,0,6,0,mañana
31169,0,1,0,tarde
31170,0,22,1,mañana
31171,0,13,0,tarde
31172,0,12,0,tarde
31173,0,4,0,tarde
31174,0,0,0,tarde
31175,0,158,1,tarde
31176,0,18,1,mañana
31177,0,0,0,tarde
31178,0,3,0,tarde
31179,0,2,0,tarde
31180,0,12,0,tarde
31181,0,7,0,tarde
31182,0,2,0,tarde
31183,0,6,0,mañana
31184,0,9,0,tarde
31185,0,2,0,tarde
31186,0,1,0,tarde
31187,0,0,0,tarde
31188,0,7,0,mañana
31189,0,0,0,mañana
31190,0,52,1,mañana
31191,0,25,1,mañana
31192,0,29,1,mañana
31193,0,26,1,mañana
31194,0,15,0,mañana
31195,0,9,0,mañana
31196,0,3,0,mañana
31197,0,14,0,mañana
31198,0,3,0,mañana
31199,0,8,0,mañana
31200,0,0,0,mañana
31201,0,6,0,mañana
31202,0,8,0,mañana
31203,0,1,0,mañana
31204,0,19,1,mañana
31205,0,14,0,mañana
31206,0,0,0,mañana
31207,0,21,1,mañana
31208,0,8,0,mañana
31209,0,8,0,mañana
31210,0,9,0,mañana
31211,0,9,0,mañana
31212,0,6,0,mañana
31213,0,17,1,mañana
31214,0,8,0,mañana
31215,0,0,0,mañana
31216,0,0,0,mañana
31217,0,0,0,mañana
31218,0,15,0,mañana
31219,0,5,0,noche
31220,0,15,0,noche
31221,0,16,1,mañana
31222,0,4,0,mañana
31223,0,16,1,mañana
31224,0,12,0,tarde
31225,0,4,0,noche
31226,0,3,0,tarde
31227,0,15,0,tarde
31228,0,7,0,mañana
31229,0,2,0,tarde
31230,0,0,0,tarde
31231,0,5,0,noche
31232,0,7,0,tarde
31233,0,15,0,noche
31234,0,1,0,mañana
31235,0,36,1,noche
31236,0,65,1,mañana
31237,0,0,0,noche
31238,0,25,1,noche
31239,0,88,1,noche
31240,0,7,0,noche
31241,0,64,1,noche
31242,0,2,0,noche
31243,0,1,0,noche
31244,0,24,1,mañana
31245,0,2,0,noche
31246,0,101,1,mañana
31247,0,2,0,noche
31248,0,1,0,noche
31249,0,0,0,noche
31250,0,1,0,noche
31251,0,1,0,noche
31252,0,1,0,noche
31253,0,6,0,noche
31254,0,74,1,mañana
31255,0,0,0,mañana
31256,0,0,0,mañana
31257,0,0,0,mañana
31258,0,5,0,noche
31259,0,2,0,noche
31260,0,1,0,noche
31261,0,27,1,mañana
31262,0,30,1,mañana
31263,0,3,0,tarde
31264,0,5,0,tarde
31265,0,13,0,tarde
31266,0,0,0,mañana
31267,0,4,0,mañana
31268,0,9,0,mañana
31269,0,8,0,mañana
31270,0,11,0,mañana
31271,0,0,0,mañana
31272,0,8,0,mañana
31273,0,0,0,mañana
31274,0,0,0,mañana
31275,0,7,0,mañana
31276,0,9,0,mañana
31277,0,21,1,mañana
31278,0,0,0,mañana
31279,0,3,0,mañana
31280,0,2,0,mañana
31281,0,5,0,mañana
31282,0,13,0,mañana
31283,0,0,0,mañana
31284,0,6,0,mañana
31285,0,0,0,mañana
31286,0,0,0,mañana
31287,0,13,0,mañana
31288,0,8,0,mañana
31289,0,6,0,mañana
31290,0,13,0,mañana
31291,0,9,0,mañana
31292,0,11,0,mañana
31293,0,3,0,mañana
31294,0,13,0,mañana
31295,0,5,0,mañana
31296,0,0,0,mañana
31297,0,9,0,tarde
31298,0,1,0,noche
31299,0,3,0,tarde
31300,0,7,0,noche
31301,0,1,0,noche
31302,0,0,0,tarde
31303,0,1,0,noche
31304,0,7,0,noche
31305,0,3,0,tarde
31306,0,6,0,noche
31307,0,0,0,noche
31308,0,0,0,tarde
31309,0,0,0,mañana
31310,0,3,0,mañana
31311,0,0,0,mañana
31312,0,13,0,mañana
31313,0,2,0,mañana
31314,0,19,1,mañana
31315,0,122,1,mañana
31316,0,0,0,mañana
31317,0,30,1,mañana
31318,0,12,0,mañana
31319,0,9,0,mañana
31320,0,10,0,mañana
31321,0,3,0,mañana
31322,0,1,0,mañana
31323,0,9,0,mañana
31324,0,6,0,mañana
31325,0,3,0,mañana
31326,0,2,0,mañana
31327,0,20,1,mañana
31328,0,10,0,mañana
31329,0,4,0,mañana
31330,0,10,0,mañana
31331,0,8,0,mañana
31332,0,15,0,mañana
31333,0,6,0,mañana
31334,0,20,1,mañana
31335,0,18,1,mañana
31336,0,5,0,mañana
31337,0,27,1,mañana
31338,0,8,0,mañana
31339,0,9,0,mañana
31340,0,2,0,mañana
31341,0,39,1,mañana
31342,0,0,0,mañana
31343,0,8,0,tarde
31344,0,9,0,mañana
31345,0,9,0,tarde
31346,0,33,1,noche
31347,0,6,0,tarde
31348,0,7,0,tarde
31349,0,8,0,tarde
31350,0,4,0,mañana
31351,0,0,0,tarde
31352,0,64,1,tarde
31353,0,3,0,tarde
31354,0,15,0,tarde
31355,0,1,0,tarde
31356,0,13,0,tarde
31357,0,4,0,tarde
31358,0,0,0,tarde
31359,0,9,0,tarde
31360,0,10,0,tarde
31361,0,9,0,tarde
31362,0,15,0,tarde
31363,0,29,1,mañana
31364,0,0,0,tarde
31365,0,10,0,mañana
31366,0,3,0,mañana
31367,0,0,0,mañana
31368,0,0,0,mañana
31369,0,0,0,tarde
31370,0,5,0,tarde
31371,0,3,0,tarde
31372,0,3,0,tarde
31373,0,7,0,tarde
31374,0,32,1,tarde
31375,0,7,0,tarde
31376,0,17,1,mañana
31377,0,1,0,tarde
31378,0,32,1,tarde
31379,0,2,0,tarde
31380,0,12,0,tarde
31381,0,12,0,tarde
31382,0,15,0,mañana
31383,0,5,0,tarde
31384,0,19,1,mañana
31385,0,5,0,tarde
31386,0,25,1,tarde
31387,0,17,1,mañana
31388,0,44,1,tarde
31389,0,6,0,tarde
31390,0,5,0,tarde
31391,0,41,1,tarde
31392,0,64,1,tarde
31393,0,0,0,tarde
31394,0,0,0,tarde
31395,0,16,1,mañana
31396,0,8,0,tarde
31397,0,33,1,tarde
31398,0,42,1,tarde
31399,0,2,0,mañana
31400,0,9,0,mañana
31401,0,0,0,mañana
31402,0,15,0,mañana
31403,0,0,0,mañana
31404,0,7,0,mañana
31405,0,3,0,mañana
31406,0,9,0,mañana
31407,0,12,0,mañana
31408,0,0,0,mañana
31409,0,0,0,mañana
31410,0,7,0,mañana
31411,0,5,0,mañana
31412,0,7,0,mañana
31413,0,9,0,mañana
31414,0,4,0,mañana
31415,0,8,0,mañana
31416,0,2,0,mañana
31417,0,1,0,mañana
31418,0,2,0,mañana
31419,0,3,0,mañana
31420,0,4,0,mañana
31421,0,22,1,mañana
31422,0,44,1,mañana
31423,0,12,0,mañana
31424,0,2,0,mañana
31425,0,5,0,mañana
31426,0,13,0,mañana
31427,0,43,1,mañana
31428,0,42,1,mañana
31429,0,0,0,noche
31430,0,3,0,tarde
31431,0,9,0,tarde
31432,0,13,0,mañana
31433,0,11,0,tarde
31434,0,1,0,noche
31435,0,2,0,tarde
31436,0,2,0,tarde
31437,0,1,0,tarde
31438,0,9,0,noche
31439,0,2,0,tarde
31440,0,4,0,tarde
31441,0,14,0,noche
31442,0,5,0,tarde
31443,0,12,0,tarde
31444,0,6,0,tarde
31445,0,11,0,noche
31446,0,7,0,tarde
31447,0,3,0,tarde
31448,0,4,0,tarde
31449,0,0,0,mañana
31450,0,24,1,noche
31451,0,0,0,noche
31452,0,2,0,noche
31453,0,0,0,noche
31454,0,19,1,noche
31455,0,3,0,mañana
31456,0,6,0,mañana
31457,0,16,1,noche
31458,0,1,0,noche
31459,0,5,0,mañana
31460,0,1,0,noche
31461,0,0,0,mañana
31462,0,0,0,noche
31463,0,5,0,mañana
31464,0,15,0,noche
31465,0,74,1,noche
31466,0,1,0,noche
31467,0,2,0,mañana
31468,0,0,0,noche
31469,0,8,0,noche
31470,0,18,1,noche
31471,0,87,1,noche
31472,0,0,0,mañana
31473,0,0,0,mañana
31474,0,0,0,mañana
31475,0,0,0,noche
31476,0,0,0,mañana
31477,0,0,0,noche
31478,0,7,0,noche
31479,0,0,0,mañana
31480,0,1,0,noche
31481,0,13,0,mañana
31482,0,2,0,noche
31483,0,7,0,noche
31484,0,5,0,noche
31485,0,4,0,noche
31486,0,3,0,noche
31487,0,0,0,mañana
31488,0,0,0,mañana
31489,0,0,0,mañana
31490,0,3,0,noche
31491,0,13,0,mañana
31492,0,3,0,tarde
31493,0,14,0,tarde
31494,0,15,0,tarde
31495,0,6,0,mañana
31496,0,0,0,mañana
31497,0,21,1,mañana
31498,0,6,0,mañana
31499,0,0,0,mañana
31500,0,0,0,mañana
31501,0,14,0,mañana
31502,0,6,0,mañana
31503,0,26,1,mañana
31504,0,11,0,mañana
31505,0,25,1,mañana
31506,0,22,1,mañana
31507,0,16,1,mañana
31508,0,3,0,mañana
31509,0,4,0,mañana
31510,0,0,0,mañana
31511,0,2,0,mañana
31512,0,5,0,mañana
31513,0,0,0,mañana
31514,0,3,0,mañana
31515,0,5,0,mañana
31516,0,4,0,mañana
31517,0,6,0,mañana
31518,0,6,0,mañana
31519,0,2,0,mañana
31520,0,4,0,mañana
31521,0,31,1,mañana
31522,0,2,0,mañana
31523,0,0,0,mañana
31524,0,7,0,noche
31525,0,19,1,mañana
31526,0,4,0,tarde
31527,0,12,0,noche
31528,0,66,1,noche
31529,0,8,0,tarde
31530,0,10,0,noche
31531,0,6,0,noche
31532,0,16,1,tarde
31533,0,7,0,noche
31534,0,17,1,mañana
31535,0,0,0,tarde
31536,0,4,0,noche
31537,0,22,1,noche
31538,0,4,0,mañana
31539,0,6,0,noche
31540,0,7,0,mañana
31541,0,3,0,mañana
31542,0,3,0,mañana
31543,0,5,0,mañana
31544,0,13,0,mañana
31545,0,11,0,mañana
31546,0,1,0,mañana
31547,0,41,1,mañana
31548,0,2,0,mañana
31549,0,39,1,mañana
31550,0,14,0,mañana
31551,0,3,0,mañana
31552,0,16,1,mañana
31553,0,25,1,mañana
31554,0,17,1,mañana
31555,0,3,0,mañana
31556,0,8,0,mañana
31557,0,8,0,mañana
31558,0,4,0,mañana
31559,0,14,0,mañana
31560,0,9,0,mañana
31561,0,8,0,mañana
31562,0,10,0,mañana
31563,0,13,0,mañana
31564,0,3,0,mañana
31565,0,10,0,mañana
31566,0,2,0,tarde
31567,0,0,0,noche
31568,0,3,0,mañana
31569,0,6,0,mañana
31570,0,2,0,noche
31571,0,5,0,mañana
31572,0,8,0,noche
31573,0,38,1,noche
31574,0,0,0,noche
31575,0,8,0,noche
31576,0,0,0,noche
31577,0,6,0,noche
31578,0,5,0,mañana
31579,0,2,0,noche
31580,0,0,0,noche
31581,0,3,0,tarde
31582,0,17,1,tarde
31583,0,5,0,tarde
31584,0,0,0,tarde
31585,0,0,0,tarde
31586,0,10,0,tarde
31587,0,10,0,tarde
31588,0,16,1,tarde
31589,0,13,0,tarde
31590,0,4,0,tarde
31591,0,26,1,tarde
31592,0,39,1,mañana
31593,0,31,1,mañana
31594,0,6,0,tarde
31595,0,16,1,tarde
31596,0,6,0,mañana
31597,0,9,0,mañana
31598,0,36,1,mañana
31599,0,11,0,mañana
31600,0,0,0,noche
31601,0,5,0,noche
31602,0,40,1,noche
31603,0,21,1,tarde
31604,0,6,0,tarde
31605,0,0,0,noche
31606,0,2,0,mañana
31607,0,6,0,noche
31608,0,17,1,noche
31609,0,8,0,tarde
31610,0,10,0,mañana
31611,0,4,0,mañana
31612,0,8,0,mañana
31613,0,37,1,mañana
31614,0,32,1,mañana
31615,0,22,1,mañana
31616,0,42,1,tarde
31617,0,43,1,tarde
31618,0,16,1,mañana
31619,0,17,1,mañana
31620,0,64,1,tarde
31621,0,13,0,tarde
31622,0,42,1,tarde
31623,0,0,0,tarde
31624,0,1,0,tarde
31625,0,43,1,tarde
31626,0,18,1,tarde
31627,0,124,1,tarde
31628,1,38,1,tarde
31629,1,33,1,tarde
31630,1,6,0,tarde
31631,1,14,0,tarde
31632,0,18,1,mañana
31633,0,0,0,mañana
31634,0,10,0,mañana
31635,0,0,0,mañana
31636,0,19,1,mañana
31637,0,31,1,mañana
31638,0,18,1,mañana
31639,0,10,0,mañana
31640,0,0,0,mañana
31641,0,34,1,mañana
31642,0,7,0,mañana
31643,0,3,0,mañana
31644,0,15,0,mañana
31645,1,0,0,mañana
31646,1,12,0,mañana
31647,1,9,0,mañana
31648,1,0,0,mañana
31649,1,5,0,mañana
31650,1,5,0,mañana
31651,1,1,0,mañana
31652,1,6,0,mañana
31653,1,6,0,mañana
31654,1,0,0,mañana
31655,1,0,0,mañana
31656,1,0,0,mañana
31657,1,5,0,mañana
31658,1,12,0,mañana
31659,1,20,1,mañana
31660,1,3,0,mañana
31661,1,0,0,mañana
31662,1,76,1,mañana
31663,0,38,1,tarde
31664,1,47,1,tarde
31665,1,59,1,noche
31666,1,24,1,tarde
31667,1,28,1,tarde
31668,1,39,1,tarde
31669,1,71,1,tarde
31670,1,12,0,tarde
31671,1,0,0,tarde
31672,1,9,0,tarde
31673,1,25,1,tarde
31674,1,0,0,tarde
31675,1,46,1,mañana
31676,1,0,0,tarde
31677,1,1,0,tarde
31678,0,3,0,tarde
31679,0,0,0,tarde
31680,1,18,1,mañana
31681,1,33,1,tarde
31682,0,5,0,tarde
31683,0,1,0,tarde
31684,0,5,0,tarde
31685,0,3,0,tarde
31686,0,14,0,noche
31687,1,11,0,tarde
31688,1,8,0,tarde
31689,1,4,0,tarde
31690,1,18,1,mañana
31691,1,22,1,tarde
31692,1,10,0,tarde
31693,1,7,0,tarde
31694,1,11,0,noche
31695,1,10,0,tarde
31696,1,0,0,mañana
31697,0,0,0,noche
31698,0,6,0,noche
31699,0,0,0,mañana
31700,0,8,0,mañana
31701,0,20,1,noche
31702,0,10,0,noche
31703,0,7,0,noche
31704,0,3,0,noche
31705,1,5,0,mañana
31706,1,0,0,noche
31707,1,12,0,noche
31708,1,3,0,mañana
31709,1,34,1,noche
31710,1,12,0,noche
31711,1,0,0,mañana
31712,1,0,0,noche
31713,1,3,0,noche
31714,0,8,0,noche
31715,0,1,0,noche
31716,0,0,0,mañana
31717,0,8,0,noche
31718,1,23,1,noche
31719,1,2,0,noche
31720,1,0,0,noche
31721,0,1,0,noche
31722,0,5,0,noche
31723,0,1,0,noche
31724,0,0,0,noche
31725,0,0,0,noche
31726,0,0,0,mañana
31727,0,9,0,noche
31728,0,10,0,mañana
31729,1,3,0,noche
31730,1,27,1,mañana
31731,1,0,0,mañana
31732,1,0,0,noche
31733,1,4,0,noche
31734,1,2,0,noche
31735,1,0,0,mañana
31736,1,4,0,noche
31737,1,109,1,mañana
31738,1,6,0,noche
31739,1,0,0,mañana
31740,1,0,0,noche
31741,0,0,0,tarde
31742,0,4,0,tarde
31743,1,34,1,mañana
31744,1,10,0,tarde
31745,0,15,0,mañana
31746,0,2,0,mañana
31747,0,0,0,mañana
31748,0,6,0,mañana
31749,0,13,0,mañana
31750,0,2,0,mañana
31751,0,49,1,mañana
31752,0,12,0,mañana
31753,0,6,0,mañana
31754,0,9,0,mañana
31755,0,3,0,mañana
31756,0,6,0,mañana
31757,0,7,0,mañana
31758,1,52,1,mañana
31759,1,11,0,mañana
31760,1,0,0,mañana
31761,1,14,0,mañana
31762,1,6,0,mañana
31763,1,5,0,mañana
31764,1,14,0,mañana
31765,1,0,0,mañana
31766,1,8,0,mañana
31767,1,5,0,mañana
31768,1,10,0,mañana
31769,1,0,0,mañana
31770,1,3,0,mañana
31771,1,10,0,mañana
31772,1,7,0,mañana
31773,1,1,0,mañana
31774,1,0,0,mañana
31775,1,1,0,mañana
31776,0,17,1,noche
31777,0,12,0,tarde
31778,0,38,1,noche
31779,0,24,1,noche
31780,0,11,0,tarde
31781,1,41,1,noche
31782,1,2,0,noche
31783,1,4,0,tarde
31784,1,16,1,noche
31785,1,0,0,tarde
31786,1,7,0,noche
31787,0,15,0,noche
31788,0,9,0,noche
31789,1,0,0,noche
31790,1,10,0,mañana
31791,0,0,0,mañana
31792,0,3,0,mañana
31793,1,27,1,mañana
31794,0,9,0,mañana
31795,0,0,0,mañana
31796,0,0,0,mañana
31797,0,5,0,mañana
31798,0,3,0,mañana
31799,0,13,0,mañana
31800,0,7,0,mañana
31801,0,15,0,mañana
31802,0,2,0,mañana
31803,1,15,0,mañana
31804,1,9,0,mañana
31805,1,5,0,mañana
31806,1,34,1,mañana
31807,1,16,1,mañana
31808,1,4,0,mañana
31809,1,17,1,mañana
31810,1,1,0,mañana
31811,1,4,0,mañana
31812,1,15,0,mañana
31813,1,14,0,mañana
31814,1,20,1,mañana
31815,1,2,0,mañana
31816,0,4,0,noche
31817,0,3,0,mañana
31818,0,3,0,mañana
31819,0,8,0,mañana
31820,0,1,0,mañana
31821,0,5,0,noche
31822,0,5,0,mañana
31823,1,7,0,mañana
31824,1,0,0,noche
31825,1,6,0,mañana
31826,1,14,0,mañana
31827,1,0,0,noche
31828,1,7,0,tarde
31829,0,7,0,tarde
31830,0,12,0,tarde
31831,0,0,0,tarde
31832,0,4,0,tarde
31833,0,1,0,tarde
31834,0,19,1,tarde
31835,0,7,0,tarde
31836,1,5,0,tarde
31837,1,8,0,tarde
31838,1,4,0,tarde
31839,1,14,0,tarde
31840,1,16,1,mañana
31841,1,2,0,tarde
31842,1,0,0,tarde
31843,1,0,0,tarde
31844,1,13,0,tarde
31845,1,2,0,tarde
31846,0,2,0,mañana
31847,1,3,0,mañana
31848,1,0,0,mañana
31849,1,11,0,mañana
31850,0,0,0,mañana
31851,1,13,0,mañana
31852,1,91,1,noche
31853,0,6,0,tarde
31854,0,0,0,tarde
31855,1,23,1,tarde
31856,1,30,1,tarde
31857,1,3,0,tarde
31858,0,42,1,noche
31859,1,30,1,noche
31860,1,3,0,mañana
31861,1,10,0,noche
31862,0,3,0,mañana
31863,1,7,0,mañana
31864,0,1,0,mañana
31865,1,91,1,mañana
31866,0,13,0,mañana
31867,1,6,0,mañana
31868,1,2,0,noche
31869,1,25,1,mañana
31870,1,0,0,noche
31871,1,1,0,noche
31872,1,0,0,noche
31873,1,30,1,tarde
31874,1,10,0,noche
31875,1,0,0,noche
31876,1,2,0,noche
31877,1,0,0,noche
31878,1,17,1,tarde
31879,1,1,0,tarde
31880,1,0,0,tarde
31881,1,8,0,mañana
31882,1,0,0,mañana
31883,1,0,0,tarde
31884,1,0,0,mañana
31885,1,24,1,mañana
31886,1,0,0,tarde
31887,1,1,0,mañana
31888,1,0,0,mañana
31889,1,5,0,tarde
31890,1,0,0,mañana
31891,1,0,0,mañana
31892,1,0,0,tarde
31893,1,0,0,mañana
31894,1,5,0,mañana
31895,1,13,0,mañana
31896,1,11,0,mañana
31897,1,14,0,mañana
31898,1,3,0,mañana
31899,1,1,0,mañana
31900,1,9,0,mañana
31901,1,0,0,mañana
31902,1,6,0,mañana
31903,1,0,0,mañana
31904,1,4,0,mañana
31905,1,0,0,mañana
31906,1,8,0,mañana
31907,1,5,0,mañana
31908,1,4,0,mañana
31909,1,17,1,mañana
31910,1,0,0,mañana
31911,1,4,0,mañana
31912,1,0,0,mañana
31913,1,0,0,tarde
31914,1,3,0,mañana
31915,1,0,0,mañana
31916,1,5,0,tarde
31917,1,86,1,tarde
31918,1,3,0,mañana
31919,1,0,0,tarde
31920,1,0,0,mañana
31921,1,6,0,mañana
31922,1,0,0,tarde
31923,1,0,0,mañana
31924,1,1,0,mañana
31925,1,5,0,mañana
31926,1,1,0,mañana
31927,1,36,1,mañana
31928,1,19,1,mañana
31929,1,0,0,mañana
31930,1,8,0,mañana
31931,1,0,0,mañana
31932,1,0,0,mañana
31933,1,18,1,mañana
31934,1,4,0,mañana
31935,1,2,0,mañana
31936,1,0,0,mañana
31937,1,10,0,mañana
31938,0,0,0,mañana
31939,0,0,0,tarde
31940,0,0,0,mañana
31941,0,0,0,mañana
31942,0,0,0,tarde
31943,0,1,0,mañana
31944,0,0,0,mañana
31945,0,0,0,mañana
31946,0,8,0,mañana
31947,0,1,0,mañana
31948,0,6,0,mañana
31949,0,3,0,mañana
31950,0,3,0,mañana
31951,0,7,0,mañana
31952,0,10,0,mañana
31953,0,14,0,mañana
31954,1,34,1,mañana
31955,1,5,0,mañana
31956,1,1,0,mañana
31957,1,0,0,mañana
31958,1,5,0,mañana
31959,1,0,0,tarde
31960,1,9,0,tarde
31961,1,4,0,tarde
31962,1,0,0,tarde
31963,1,0,0,tarde
31964,1,1,0,tarde
31965,1,2,0,tarde
31966,1,1,0,tarde
31967,1,10,0,tarde
31968,1,0,0,tarde
31969,1,6,0,tarde
31970,1,0,0,tarde
31971,1,0,0,tarde
31972,1,0,0,tarde
31973,1,0,0,tarde
31974,1,0,0,tarde
31975,1,2,0,tarde
31976,1,11,0,mañana
31977,1,7,0,tarde
31978,1,0,0,mañana
31979,1,0,0,mañana
31980,1,7,0,tarde
31981,1,2,0,tarde
31982,1,7,0,mañana
31983,1,19,1,mañana
31984,1,0,0,tarde
31985,1,0,0,tarde
31986,1,9,0,mañana
31987,1,2,0,mañana
31988,1,0,0,tarde
31989,1,4,0,mañana
31990,1,23,1,mañana
31991,1,6,0,tarde
31992,1,2,0,mañana
31993,1,10,0,mañana
31994,1,0,0,mañana
31995,1,17,1,mañana
31996,1,4,0,mañana
31997,1,5,0,mañana
31998,1,8,0,mañana
31999,1,1,0,mañana
32000,1,5,0,mañana
32001,1,5,0,mañana
32002,1,4,0,mañana
32003,1,2,0,mañana
32004,1,4,0,mañana
32005,1,0,0,mañana
32006,1,2,0,mañana
32007,1,8,0,mañana
32008,1,0,0,mañana
32009,1,0,0,mañana
32010,1,1,0,mañana
32011,1,0,0,mañana
32012,1,0,0,mañana
32013,1,10,0,mañana
32014,1,4,0,mañana
32015,1,4,0,mañana
32016,1,0,0,mañana
32017,1,6,0,mañana
32018,1,8,0,tarde
32019,1,11,0,mañana
32020,1,0,0,tarde
32021,1,2,0,mañana
32022,1,2,0,mañana
32023,1,6,0,mañana
32024,1,3,0,mañana
32025,1,1,0,mañana
32026,1,3,0,mañana
32027,1,8,0,tarde
32028,1,4,0,mañana
32029,1,3,0,mañana
32030,1,0,0,mañana
32031,1,10,0,tarde
32032,1,2,0,tarde
32033,1,8,0,mañana
32034,1,5,0,tarde
32035,1,5,0,tarde
32036,1,7,0,tarde
32037,1,0,0,tarde
32038,1,8,0,tarde
32039,1,7,0,tarde
32040,1,129,1,tarde
32041,1,7,0,tarde
32042,1,0,0,tarde
32043,1,7,0,tarde
32044,1,51,1,tarde
32045,1,3,0,tarde
32046,1,1,0,mañana
32047,1,0,0,tarde
32048,1,7,0,tarde
32049,1,1,0,tarde
32050,1,9,0,tarde
32051,1,1,0,tarde
32052,1,0,0,tarde
32053,1,3,0,mañana
32054,1,26,1,tarde
32055,1,7,0,tarde
32056,1,18,1,mañana
32057,1,5,0,tarde
32058,1,6,0,tarde
32059,1,0,0,tarde
32060,1,4,0,tarde
32061,1,3,0,tarde
32062,1,0,0,tarde
32063,1,0,0,tarde
32064,1,0,0,tarde
32065,1,7,0,tarde
32066,1,0,0,tarde
32067,1,0,0,tarde
32068,1,2,0,tarde
32069,1,29,1,tarde
32070,1,0,0,tarde
32071,1,0,0,tarde
32072,1,1,0,tarde
32073,1,10,0,tarde
32074,1,6,0,tarde
32075,1,19,1,tarde
32076,1,5,0,mañana
32077,1,1,0,tarde
32078,1,73,1,tarde
32079,1,3,0,mañana
32080,1,5,0,mañana
32081,1,0,0,tarde
32082,1,3,0,tarde
32083,1,1,0,mañana
32084,1,3,0,mañana
32085,1,0,0,tarde
32086,1,0,0,tarde
32087,1,0,0,mañana
32088,1,12,0,mañana
32089,1,3,0,mañana
32090,1,2,0,mañana
32091,1,12,0,mañana
32092,1,0,0,mañana
32093,1,3,0,mañana
32094,1,3,0,mañana
32095,1,3,0,mañana
32096,1,4,0,mañana
32097,1,0,0,mañana
32098,1,12,0,mañana
32099,1,0,0,mañana
32100,1,1,0,mañana
32101,1,5,0,mañana
32102,1,2,0,mañana
32103,1,2,0,mañana
32104,1,3,0,mañana
32105,1,0,0,mañana
32106,1,3,0,mañana
32107,1,3,0,mañana
32108,1,2,0,mañana
32109,1,0,0,mañana
32110,1,5,0,mañana
32111,1,0,0,mañana
32112,1,2,0,mañana
32113,1,0,0,mañana
32114,1,5,0,mañana
32115,1,12,0,mañana
32116,1,10,0,mañana
32117,1,128,1,tarde
32118,1,12,0,tarde
32119,1,6,0,mañana
32120,1,12,0,tarde
32121,1,1,0,mañana
32122,1,10,0,mañana
32123,1,3,0,mañana
32124,1,7,0,mañana
32125,1,7,0,tarde
32126,1,4,0,mañana
32127,1,5,0,tarde
32128,1,16,1,mañana
32129,1,24,1,tarde
32130,1,5,0,tarde
32131,1,5,0,tarde
32132,1,0,0,mañana
32133,1,72,1,tarde
32134,1,3,0,mañana
32135,1,0,0,tarde
32136,1,12,0,mañana
32137,1,0,0,tarde
32138,1,9,0,tarde
32139,1,13,0,tarde
32140,1,12,0,tarde
32141,1,1,0,mañana
32142,1,8,0,tarde
32143,1,0,0,tarde
32144,1,2,0,tarde
32145,1,0,0,tarde
32146,1,0,0,tarde
32147,1,4,0,tarde
32148,1,1,0,mañana
32149,1,3,0,tarde
32150,1,14,0,mañana
32151,1,4,0,tarde
32152,1,2,0,tarde
32153,1,19,1,mañana
32154,1,5,0,tarde
32155,1,0,0,mañana
32156,1,2,0,tarde
32157,1,5,0,tarde
32158,1,1,0,tarde
32159,1,5,0,tarde
32160,1,3,0,tarde
32161,1,6,0,tarde
32162,1,5,0,tarde
32163,0,39,1,tarde
32164,0,4,0,tarde
32165,0,4,0,tarde
32166,0,0,0,tarde
32167,0,14,0,tarde
32168,0,0,0,tarde
32169,0,0,0,tarde
32170,0,14,0,mañana
32171,0,12,0,mañana
32172,0,0,0,tarde
32173,0,0,0,tarde
32174,0,0,0,tarde
32175,0,0,0,tarde
32176,0,8,0,tarde
32177,0,0,0,tarde
32178,1,11,0,tarde
32179,0,4,0,tarde
32180,0,2,0,tarde
32181,0,0,0,tarde
